insurer_id,vehicle_type,min_idv,avg_idv,max_idv,risk_factor,tenure,addons
19,1,177862,358934.0,540006,2,3,1011
16,1,178655,407065.5,635476,2,1,1111
11,1,230858,552832.0,874806,3,3,0000
16,2,198255,367292.5,536330,5,1,1101
6,2,228143,602568.5,976994,1,2,0111
3,2,209238,535057.5,860877,4,3,0101
11,2,186148,350591.5,515035,2,2,1100
9,1,216318,570335.0,924352,5,2,1010
6,2,214278,579188.5,944099,4,2,1010
15,1,284338,531673.5,779009,1,2,1110
1,1,164344,354368.0,544392,4,1,0110
1,1,168815,525535.0,882255,5,1,1111
6,2,236428,435461.0,634494,3,3,0011
5,2,270474,398261.5,526049,1,1,1011
9,1,179655,382283.0,584911,1,3,0110
10,1,242406,418931.0,595456,3,2,1011
1,1,290967,619235.5,947504,4,3,1111
1,2,182506,346502.5,510499,1,2,1100
14,2,207823,418559.0,629295,4,2,0001
14,1,157508,522062.0,886616,5,2,1010
8,2,170300,434156.5,698013,5,3,0010
9,2,217756,606923.5,996091,4,2,1011
1,1,241400,537082.0,832764,1,3,0101
11,1,261569,526412.0,791255,4,3,1100
2,2,248469,506111.5,763754,3,2,1001
17,2,292493,520002.0,747511,2,2,0100
19,1,198311,517581.0,836851,3,1,1010
19,2,162321,338650.0,514979,5,1,0001
10,2,225501,402829.5,580158,5,3,0110
11,1,256498,485376.0,714254,5,3,1110
18,1,253615,549934.5,846254,4,1,0100
11,1,295958,400989.5,506021,3,3,0110
1,1,299264,472830.0,646396,2,3,0101
8,2,281290,562579.0,843868,5,1,1111
8,1,287230,455509.5,623789,3,2,1000
6,1,264249,591120.0,917991,2,3,1100
8,2,199199,510847.0,822495,3,1,0011
12,2,288390,563678.0,838966,3,3,1100
16,1,203684,559041.0,914398,4,2,0001
12,2,194655,592589.0,990523,1,1,0111
19,2,284745,433126.0,581507,4,1,0110
18,2,290723,454061.0,617399,4,1,1100
14,2,242247,517031.0,791815,5,1,1001
17,2,194339,567992.0,941645,1,3,1010
10,2,169703,440058.5,710414,4,3,0111
13,2,185949,422819.5,659690,2,3,1011
17,1,150496,536518.5,922541,5,3,1101
5,2,222694,493289.0,763884,3,1,1000
4,1,207477,580081.5,952686,4,3,0111
7,1,254121,613091.0,972061,1,2,1001
10,1,201708,425892.0,650076,2,2,1100
18,2,215818,387735.5,559653,3,2,1010
18,2,164546,399712.5,634879,2,3,0100
9,1,274264,459386.5,644509,1,2,0010
10,1,171853,524246.5,876640,1,3,0011
2,2,222587,546301.0,870015,4,1,1110
18,1,150781,415583.0,680385,1,2,0111
7,1,206144,404577.5,603011,3,2,0110
8,2,211876,369618.5,527361,1,1,0100
19,1,266420,391173.5,515927,5,2,0001
11,2,150136,346048.5,541961,1,1,0101
2,1,285037,523118.5,761200,1,1,0000
3,1,154184,497006.0,839828,4,3,1101
5,1,189560,347571.5,505583,5,2,0000
17,1,157319,421886.5,686454,3,1,1101
12,1,206399,481078.5,755758,4,3,1000
11,2,251322,585467.0,919612,3,1,0101
5,2,196993,355663.0,514333,1,1,0010
2,1,174050,582299.5,990549,4,3,1101
15,2,239144,535817.0,832490,4,1,1110
12,2,233660,465554.5,697449,3,1,0010
16,2,250039,410304.5,570570,4,2,0101
8,2,156115,504388.0,852661,4,1,1111
1,2,277855,611252.5,944650,5,2,1010
10,1,276393,464762.5,653132,3,2,1010
17,2,274656,414882.0,555108,1,2,0110
12,1,172240,404916.5,637593,3,3,0011
11,1,288699,556519.0,824339,2,3,0000
10,1,158551,360882.0,563213,4,3,1001
20,1,236635,590743.0,944851,4,1,1001
8,1,274545,441825.5,609106,1,1,0110
8,2,189804,356682.5,523561,3,3,1001
8,1,248725,566757.0,884789,3,1,0010
5,1,280360,609829.5,939299,1,3,0010
19,1,266441,578317.0,890193,4,1,1100
18,1,190699,425300.0,659901,4,3,0010
16,1,171858,564965.5,958073,2,3,0100
2,1,208236,359913.0,511590,2,1,0011
11,1,214310,475660.0,737010,3,3,0000
13,1,180093,572449.5,964806,5,1,1001
13,1,250416,488402.0,726388,4,1,1111
15,2,172301,395005.5,617710,1,1,1101
10,1,179850,573426.5,967003,1,1,1110
20,1,255979,593117.0,930255,4,1,0011
3,1,243163,620256.0,997349,3,3,0010
12,2,179028,352336.5,525645,2,1,1010
6,1,282310,405583.5,528857,4,2,1101
13,2,164172,546085.0,927998,4,2,0010
9,1,156794,479100.5,801407,5,1,1010
20,1,251159,529643.5,808128,4,3,1111
17,2,199653,514685.5,829718,2,2,1110
17,2,178889,568375.5,957862,1,1,0011
1,2,256400,381170.5,505941,5,2,1101
3,2,275204,517692.0,760180,5,1,0000
9,1,164348,347232.0,530116,4,2,1001
8,1,177271,531062.5,884854,3,3,0101
6,2,219930,390746.0,561562,2,1,1111
17,1,204182,572670.0,941158,4,1,0010
16,1,160252,354176.0,548100,4,2,1010
18,2,264973,482472.0,699971,4,1,0011
3,1,262076,526514.0,790952,1,2,0000
16,1,247461,516718.5,785976,5,3,0010
9,2,261984,550791.5,839599,2,2,0101
13,1,176986,518789.5,860593,3,3,1010
19,2,251056,415456.5,579857,2,1,1100
11,2,233220,495316.5,757413,3,1,1101
8,1,235475,405233.0,574991,3,3,0101
6,1,166344,367507.5,568671,3,1,1100
9,2,251101,550933.5,850766,2,2,1000
12,2,229090,378596.0,528102,2,1,1011
14,1,267802,586406.5,905011,4,1,0111
18,2,177342,351822.5,526303,3,2,1101
4,2,202169,391883.5,581598,2,2,0100
6,2,222286,489313.5,756341,3,2,1010
12,1,189665,571707.0,953749,3,2,1001
7,1,239454,404396.0,569338,4,2,0100
8,1,197904,438442.5,678981,2,1,0011
7,1,192051,465715.5,739380,1,2,1100
17,2,219754,477372.0,734990,2,2,1101
20,2,174224,485099.5,795975,4,1,1100
6,2,180465,408593.0,636721,3,2,0011
2,2,157228,468812.5,780397,3,3,1100
5,2,227548,469888.0,712228,2,3,1001
16,2,213236,510842.5,808449,4,3,0010
17,2,182386,573836.5,965287,1,2,0100
10,1,203157,570289.5,937422,1,1,0101
18,1,184966,419307.0,653648,3,3,0001
10,1,153003,476584.0,800165,1,1,1111
1,1,197210,582326.5,967443,5,2,0011
12,1,288884,527939.5,766995,1,2,0001
4,2,185674,382028.5,578383,5,2,1000
4,1,284361,635919.5,987478,4,3,1010
5,1,198403,412613.0,626823,1,2,1011
17,1,207375,508859.5,810344,3,1,0111
5,2,203471,414225.0,624979,5,2,0100
10,1,258609,460198.0,661787,3,2,1111
16,1,241083,475798.5,710514,1,2,1111
7,2,240430,603092.0,965754,1,1,1000
5,2,198696,453927.5,709159,2,1,1100
5,2,246443,474953.0,703463,2,1,0010
16,2,164396,362254.5,560113,3,2,1110
15,2,200919,501027.5,801136,2,3,1100
2,2,252186,472306.5,692427,1,3,1111
1,1,215923,366791.0,517659,4,3,0111
14,2,167904,416671.5,665439,1,2,1010
10,1,219834,476344.0,732854,2,2,0000
7,2,167354,472596.5,777839,4,2,0001
6,2,228061,585395.5,942730,2,2,1100
1,2,287783,438619.0,589455,3,3,1100
7,2,169098,584268.5,999439,2,1,1000
15,1,244585,475518.0,706451,5,2,1101
18,2,169719,338353.5,506988,5,1,1101
11,2,279554,549103.5,818653,4,1,0100
14,1,256654,496445.0,736236,1,1,1111
12,2,293960,423700.0,553440,3,3,0101
1,1,182905,424854.5,666804,4,2,0010
5,2,168491,504635.5,840780,3,1,1110
9,1,178982,588294.0,997606,2,3,1111
19,1,216852,368783.0,520714,5,1,1001
10,1,232096,397138.5,562181,1,1,0010
6,2,273318,477118.5,680919,1,1,0110
16,2,291345,497860.0,704375,3,3,0001
9,2,206919,543452.5,879986,1,2,1011
15,1,226141,364628.5,503116,4,3,0000
13,1,206607,515133.5,823660,1,1,1111
2,1,153300,440330.5,727361,2,3,0000
9,2,270465,499807.5,729150,2,3,0101
1,2,165748,345996.5,526245,4,3,0011
5,2,153994,349315.5,544637,5,3,1100
14,1,250293,595288.5,940284,2,2,1000
10,2,220853,556968.0,893083,3,1,0011
11,2,246218,477971.5,709725,5,3,0111
11,1,274672,489080.5,703489,3,1,1000
6,1,179697,547122.5,914548,3,3,1001
5,2,230669,491646.0,752623,4,2,1110
10,1,213014,525996.0,838978,2,2,1101
9,2,233374,372352.0,511330,2,2,1101
9,1,287767,639528.5,991290,1,2,1100
8,1,189787,574044.0,958301,2,3,0101
5,1,222247,460335.5,698424,5,3,0011
8,2,239881,457714.0,675547,2,1,1001
13,2,221436,533517.0,845598,3,2,0010
14,2,227521,563869.0,900217,5,2,0001
4,1,150889,510154.5,869420,5,3,1111
7,2,234834,507685.0,780536,2,3,0101
4,1,211489,423622.5,635756,2,2,0101
9,2,274895,487618.0,700341,5,3,0110
7,2,201716,428644.0,655572,5,3,0101
20,1,232002,404747.5,577493,4,2,0011
5,2,214863,368864.5,522866,5,2,1001
17,1,276942,499554.5,722167,1,2,0111
15,1,294158,644601.0,995044,5,3,0011
16,1,265083,410980.0,556877,3,1,1001
5,2,261499,414256.5,567014,1,3,0101
14,2,183630,421234.5,658839,2,2,1011
16,2,164528,423131.5,681735,5,1,1011
5,2,261873,527909.0,793945,4,2,1010
17,2,153803,570616.0,987429,4,1,0101
6,2,199449,439428.5,679408,4,1,1011
12,1,238388,495166.5,751945,2,2,1001
1,2,200090,390057.0,580024,2,3,0011
5,2,259394,590009.0,920624,2,3,1101
1,1,276678,617745.5,958813,4,1,0010
11,2,151630,443311.5,734993,1,2,1011
4,1,248108,433382.0,618656,2,3,0110
6,1,170089,573741.5,977394,5,1,0011
6,1,298244,414142.0,530040,2,1,1011
4,1,184682,354591.0,524500,1,2,1111
17,2,206742,434344.0,661946,4,2,0011
17,2,159815,531325.5,902836,3,2,1110
8,1,254255,502947.0,751639,3,3,0111
7,2,222726,370676.5,518627,5,2,0001
14,2,219776,490445.0,761114,4,3,1111
15,1,193457,509901.0,826345,5,1,1001
10,2,192368,478441.5,764515,1,1,1101
6,1,240987,429287.5,617588,1,1,0100
6,1,184171,463973.0,743775,2,1,0011
7,2,241059,479549.5,718040,3,2,0101
18,1,195094,584904.5,974715,5,2,0000
4,1,281157,496056.0,710955,4,2,0001
3,2,217331,595252.5,973174,3,1,1100
1,1,248131,389152.0,530173,3,2,0001
8,1,232174,487764.5,743355,1,2,0100
18,1,246211,523289.5,800368,4,1,1011
12,2,258990,596209.0,933428,2,1,0010
8,1,255016,587091.5,919167,4,3,1001
13,2,230915,564439.0,897963,3,3,1000
4,2,152433,471557.0,790681,5,2,0001
1,2,153479,420041.0,686603,2,3,0001
3,1,250275,575176.0,900077,2,1,1100
1,2,215181,401333.5,587486,1,2,0101
19,1,224792,581258.5,937725,5,2,0111
17,1,292711,533577.5,774444,3,2,1011
4,2,295600,430254.5,564909,4,1,0111
15,1,284809,539224.0,793639,3,3,1111
19,2,208727,584665.0,960603,4,2,1100
6,1,279689,462972.0,646255,4,2,1101
11,1,185542,498388.0,811234,1,3,0100
8,1,295843,599905.5,903968,1,1,1010
15,1,159842,486191.0,812540,5,1,1000
5,2,226826,541448.5,856071,2,1,0111
10,2,209770,403758.5,597747,5,3,0011
17,1,279882,638029.0,996176,1,3,0100
11,1,200281,479030.0,757779,4,3,0011
17,2,213285,577762.0,942239,2,2,0000
7,1,275202,544270.0,813338,5,1,1001
5,2,170584,582921.5,995259,5,3,1111
16,1,199464,350264.0,501064,4,3,0010
14,1,299791,498609.5,697428,1,3,1001
16,2,282611,637014.5,991418,2,1,0011
1,1,249325,602297.0,955269,1,3,0000
14,2,217085,503743.5,790402,4,2,1011
14,2,189698,560857.0,932016,2,1,0011
15,1,223594,566366.0,909138,4,2,1110
16,1,206059,495237.5,784416,3,3,1001
16,2,234109,446610.5,659112,4,1,1100
6,1,299804,502865.0,705926,2,2,0111
18,2,162771,445114.5,727458,4,1,0101
4,2,256464,424642.0,592820,5,3,0110
6,1,186337,404174.0,622011,3,3,0001
5,1,280722,597495.5,914269,1,3,1101
19,1,290356,454997.5,619639,2,1,0011
15,2,185146,418129.0,651112,3,3,0000
5,2,252560,485631.5,718703,4,1,0110
12,1,181528,506739.0,831950,3,3,0111
16,2,265127,475754.0,686381,2,3,0101
11,2,277356,566230.0,855104,4,1,0000
10,1,173781,430438.0,687095,5,2,1110
16,2,209901,570630.5,931360,4,3,0110
6,1,285302,594361.0,903420,3,1,1010
11,1,260170,565582.5,870995,5,1,1010
19,1,163314,538721.5,914129,3,3,0001
18,1,189228,387969.5,586711,3,2,1001
1,2,295168,576521.5,857875,4,1,0010
7,2,178626,565767.5,952909,4,3,0010
4,1,161018,364025.5,567033,4,2,1010
6,2,262410,436932.5,611455,2,2,1110
14,1,225597,431120.5,636644,4,2,0011
19,1,207452,364757.5,522063,1,3,0000
14,1,196681,415399.0,634117,4,1,0000
7,2,195960,435846.5,675733,1,3,1010
5,2,275877,588456.5,901036,2,1,0010
14,2,250049,431037.5,612026,5,1,1011
16,2,242329,380655.0,518981,3,3,0101
20,1,200754,443628.0,686502,5,3,0111
15,2,295519,522420.0,749321,4,3,0101
18,2,299363,536203.0,773043,3,3,0101
20,2,163206,571406.0,979606,5,2,1101
16,1,164160,461178.0,758196,3,1,0001
1,2,277896,398537.0,519178,4,2,1001
17,2,285684,420173.5,554663,5,2,1111
18,2,208095,369825.5,531556,4,1,1110
6,1,183472,427356.0,671240,4,2,0000
12,2,236267,441122.0,645977,4,1,0110
10,1,216055,438020.5,659986,5,3,1110
12,1,259175,389492.5,519810,1,3,0101
16,2,209720,587478.0,965236,3,2,0001
15,2,236774,391441.5,546109,3,1,1111
18,2,278226,395823.0,513420,3,2,0100
11,1,173404,519237.5,865071,1,1,0100
4,2,241059,613006.5,984954,2,3,1001
7,1,155365,498055.0,840745,1,3,1100
8,2,238711,452473.0,666235,3,2,1100
1,1,164635,500787.5,836940,2,1,1011
17,1,207321,533364.5,859408,5,3,0011
15,2,215137,386657.0,558177,2,1,0111
18,2,275497,429673.5,583850,3,1,1011
9,2,255087,425169.0,595251,5,3,0011
7,2,228451,610417.5,992384,4,2,1001
15,1,180588,491783.0,802978,5,2,0011
17,2,197912,505589.5,813267,1,2,1011
1,1,154956,499300.5,843645,5,3,0011
20,1,202105,577228.0,952351,2,3,1100
1,1,165143,382890.5,600638,2,3,1111
14,1,220344,518771.5,817199,4,3,0111
19,1,278857,551396.0,823935,1,2,0010
4,1,254508,407821.5,561135,5,3,1011
10,1,243504,450759.5,658015,1,3,0111
2,1,274433,437531.0,600629,3,2,1001
11,2,204739,534628.0,864517,1,3,1000
19,1,204369,377758.5,551148,2,3,0101
7,2,226082,560586.0,895090,2,3,0101
10,1,160153,389807.5,619462,2,3,1011
19,2,287230,508620.0,730010,1,2,1011
5,2,213033,506630.5,800228,5,3,0100
13,1,285239,566115.0,846991,2,2,1110
16,2,251994,590167.5,928341,4,3,1001
16,2,265980,603260.0,940540,1,2,1101
1,2,277808,588422.5,899037,5,3,1000
11,2,294245,565126.0,836007,1,1,1111
19,1,252544,428586.0,604628,2,3,1100
19,1,278297,470904.5,663512,1,1,0100
17,2,256291,452246.5,648202,5,2,1001
11,2,248254,612700.5,977147,4,3,1101
19,2,219491,584620.5,949750,4,3,1101
14,1,259348,379907.5,500467,2,2,1111
4,2,162029,578896.0,995763,1,1,1110
19,2,263551,547729.0,831907,5,2,1010
10,1,230861,431829.5,632798,5,3,0101
15,2,159788,408680.5,657573,1,2,1011
10,1,214969,405524.0,596079,3,3,1111
5,2,298183,467978.5,637774,5,2,0111
13,1,201882,429292.0,656702,5,2,0101
17,1,227809,513195.0,798581,1,2,1101
3,1,158942,417569.5,676197,1,2,1011
19,1,294202,520605.0,747008,5,3,0110
19,2,250809,558299.5,865790,3,1,1110
9,2,163146,566659.5,970173,5,2,0101
6,2,187083,363221.5,539360,4,1,1110
17,2,213858,554763.5,895669,1,3,0100
11,1,261676,624743.0,987810,3,3,1100
14,1,237340,390915.5,544491,3,1,0000
2,2,250477,586867.5,923258,3,3,1110
9,1,173446,384597.5,595749,1,2,0010
11,1,228505,609642.5,990780,2,3,1010
1,2,172148,373271.5,574395,3,3,0000
4,2,242365,400942.5,559520,1,2,0110
17,2,195490,417690.0,639890,4,3,0111
18,2,212459,420988.5,629518,3,1,1010
12,2,194820,573779.0,952738,2,1,1100
4,2,249010,505114.5,761219,3,3,1100
6,1,284429,517529.5,750630,5,1,0100
19,2,203472,531078.5,858685,5,3,1110
8,2,257232,571451.5,885671,2,1,1001
18,2,255075,433238.0,611401,4,1,0100
1,1,275855,513377.5,750900,5,3,0010
18,2,289897,435322.5,580748,3,3,0101
18,1,214190,447660.0,681130,2,1,0000
2,1,178140,500563.0,822986,3,1,0111
4,1,270988,399910.0,528832,2,2,1011
2,2,218553,490208.5,761864,2,2,0100
9,2,154405,446885.0,739365,5,2,0000
5,1,202946,401890.5,600835,4,1,0010
4,2,170804,507874.0,844944,5,1,1101
13,2,182088,373039.5,563991,4,1,1010
12,1,211598,435065.5,658533,4,1,1011
15,2,211222,530991.0,850760,3,3,0001
20,2,212578,363060.0,513542,2,3,0010
9,1,165987,542208.0,918429,5,1,1000
10,2,166397,501135.5,835874,5,1,0110
17,1,251514,516706.5,781899,2,2,1001
17,1,158962,378784.0,598606,1,3,1000
7,2,194093,578718.0,963343,3,3,0011
9,2,262706,481358.5,700011,2,2,0110
4,2,189873,528951.5,868030,2,1,0111
11,1,160817,508094.5,855372,2,1,0101
17,2,277668,420183.0,562698,4,1,0010
16,2,209247,603116.0,996985,4,3,0000
11,2,180059,381271.0,582483,3,1,0110
3,1,248526,462483.0,676440,5,3,0010
10,1,250301,530708.0,811115,4,3,1110
19,2,162957,502164.5,841372,4,1,0000
10,1,294246,571027.5,847809,3,2,1011
20,1,210405,535617.0,860829,5,2,1010
9,1,273557,596234.5,918912,4,3,0010
3,1,285005,470994.5,656984,1,1,0111
2,1,229950,608324.5,986699,5,1,1111
6,1,173027,426176.0,679325,2,2,0101
11,2,152607,362775.5,572944,4,3,1011
15,2,256128,488995.0,721862,5,2,0101
18,2,186025,422703.0,659381,5,1,1000
10,2,214521,462120.0,709719,1,3,0101
20,1,264944,534987.0,805030,1,2,0100
13,1,213469,500517.5,787566,4,1,1000
3,1,250259,462822.0,675385,5,2,0000
6,2,298195,575329.0,852463,5,3,1010
6,2,155206,486397.0,817588,5,2,1001
15,1,161789,330998.0,500207,1,3,1111
18,1,218158,436903.0,655648,2,2,0101
16,1,268173,561637.0,855101,5,2,1001
18,2,155853,377373.0,598893,3,2,1100
15,2,216905,489114.5,761324,3,2,0000
11,1,202302,492058.0,781814,4,3,0001
6,1,198820,375922.5,553025,5,3,1000
16,1,174483,568364.5,962246,1,2,1110
13,2,166320,417348.0,668376,5,3,1000
9,1,213307,417729.0,622151,5,1,0001
20,2,177974,521378.0,864782,3,2,1101
6,2,277412,505065.0,732718,2,3,1000
14,1,245150,460877.5,676605,5,3,1010
19,2,208451,431478.0,654505,1,3,0010
2,2,254186,553472.0,852758,2,1,1001
19,2,222300,435165.0,648030,3,2,0011
16,1,211705,467819.5,723934,3,2,1101
1,1,267065,547441.5,827818,2,2,0111
8,1,219395,412759.5,606124,2,1,0001
3,2,263980,542666.0,821352,5,2,1011
2,2,243837,573378.0,902919,1,2,0000
3,2,153573,338441.0,523309,3,1,1110
1,1,298006,474343.0,650680,4,1,0111
2,1,201233,419399.5,637566,5,1,0001
19,1,183055,564474.0,945893,1,2,1001
20,1,264434,418665.5,572897,1,1,1110
20,2,151633,364837.5,578042,3,3,1100
10,2,218866,557807.0,896748,5,2,1011
14,1,234860,563793.5,892727,4,1,1001
4,1,198564,464826.5,731089,1,3,0110
5,1,236669,556227.0,875785,2,2,0110
10,2,296034,577894.0,859754,3,1,0010
12,1,196261,351488.0,506715,3,2,0000
11,1,294820,540933.0,787046,4,2,0011
20,2,244800,495682.0,746564,2,2,0110
12,2,150148,545764.5,941381,5,2,0100
14,1,267813,560433.0,853053,5,1,1100
2,2,203016,539886.0,876756,3,2,0010
7,1,236802,424351.0,611900,5,2,1101
12,2,150423,465185.5,779948,1,3,1000
11,2,296793,487028.0,677263,2,2,1011
13,2,182088,372263.0,562438,3,2,1110
4,1,236387,485219.5,734052,4,2,0101
20,2,171142,375411.5,579681,1,2,0001
9,2,233616,605764.0,977912,4,2,0000
19,2,209263,369228.5,529194,3,1,1001
4,2,267657,411813.0,555969,5,2,1100
6,2,283613,409499.0,535385,5,1,0110
10,1,181644,560340.5,939037,3,3,0010
15,2,274816,611678.0,948540,3,1,0111
18,2,156894,442830.5,728767,4,1,1100
6,1,151840,492055.5,832271,4,2,1110
3,1,190269,419409.0,648549,3,2,0100
1,1,150250,382274.0,614298,1,1,0011
2,2,160578,563430.5,966283,1,3,0010
4,1,167180,425206.5,683233,2,3,0011
15,1,268265,581453.5,894642,1,1,0001
8,1,214460,458315.0,702170,3,3,1110
8,1,279710,429263.5,578817,1,1,1110
19,1,217942,500686.5,783431,3,2,1000
18,2,184812,466865.0,748918,4,1,1100
11,1,216734,567220.0,917706,4,3,0000
18,1,298629,601165.0,903701,5,2,1000
10,2,166767,374252.0,581737,1,1,1001
2,2,271521,405263.5,539006,4,2,0100
12,2,237260,385515.0,533770,5,1,1000
19,1,236091,453111.0,670131,3,3,1100
6,2,243154,479531.0,715908,1,2,1010
19,2,165509,525158.0,884807,4,3,1000
13,1,166889,454645.0,742401,2,2,0001
18,1,219166,545046.5,870927,4,2,0000
10,2,234539,505725.5,776912,1,1,1101
10,2,295818,585567.5,875317,2,1,1101
6,1,162307,462450.0,762593,5,1,1111
15,1,269114,502484.5,735855,1,3,1111
11,2,155420,414833.5,674247,2,1,1110
11,1,199177,418575.5,637974,3,2,1010
8,2,262636,455404.5,648173,2,3,1111
16,1,243770,397380.5,550991,5,3,1101
3,2,295159,523870.0,752581,3,3,0000
9,1,243697,533242.5,822788,3,2,0000
2,2,218520,570440.5,922361,5,2,1010
15,2,264830,624380.0,983930,1,3,1111
8,2,251037,443075.5,635114,3,3,1011
18,1,183108,406170.0,629232,2,3,0011
17,1,184545,389604.0,594663,4,1,1010
16,1,168029,457813.0,747597,1,3,0000
6,1,189484,386117.0,582750,5,3,1100
10,2,183172,503871.0,824570,2,1,1011
18,2,277739,418431.0,559123,4,2,0111
2,1,216304,436448.5,656593,2,2,0011
9,2,233570,522296.0,811022,4,3,0110
5,2,189302,589094.0,988886,3,2,0011
11,1,249778,496233.0,742688,3,1,0011
1,1,279359,404134.5,528910,5,3,1000
4,1,277561,603580.0,929599,4,1,1000
16,1,193435,516972.0,840509,3,1,1111
3,1,191743,395551.5,599360,3,1,1001
14,2,238950,422225.5,605501,5,2,1100
15,1,253528,483185.5,712843,3,3,0101
17,1,294253,404397.0,514541,3,1,1100
5,1,226885,489204.5,751524,5,2,0011
8,1,155200,492178.5,829157,1,1,0100
10,2,233032,479437.5,725843,2,2,0111
17,2,208383,533102.5,857822,4,1,1110
15,1,228520,462749.5,696979,4,2,1110
10,2,224791,415763.5,606736,5,3,1001
10,2,178323,566884.0,955445,1,3,1011
18,2,279580,528443.5,777307,4,3,1001
8,1,282217,515982.0,749747,1,2,1010
19,2,168825,378769.5,588714,4,3,1101
1,2,201920,498399.5,794879,5,3,1101
14,1,250958,515251.0,779544,4,3,1100
2,2,186340,372907.0,559474,3,1,1100
15,2,271864,453429.0,634994,2,1,1010
1,2,180358,543294.0,906230,3,1,0100
16,1,245814,391498.0,537182,2,2,1111
16,2,204789,583953.0,963117,5,1,1001
13,2,287213,424902.5,562592,2,1,0111
14,1,184389,449998.0,715607,4,2,1111
9,2,176140,399180.0,622220,5,2,1110
18,1,213682,536951.5,860221,1,1,0101
20,1,263427,569407.5,875388,3,2,1000
6,2,240188,397100.5,554013,1,3,1011
13,2,229116,476199.0,723282,1,1,0101
2,2,299551,598760.0,897969,2,1,0100
11,1,195309,378646.5,561984,1,1,1111
12,2,153992,366293.5,578595,4,3,1101
10,2,243377,453325.5,663274,1,1,1001
8,1,289681,406932.5,524184,4,3,1000
6,2,164754,443063.5,721373,5,3,1001
8,2,278286,521740.5,765195,1,3,0110
2,1,265289,628464.0,991639,2,2,1001
6,1,162470,413438.0,664406,5,3,1011
2,2,268202,538933.0,809664,4,3,0110
16,2,243909,481771.0,719633,4,2,1101
19,1,297902,644755.5,991609,5,1,1011
3,2,271531,488657.0,705783,5,2,1011
2,1,257376,465630.5,673885,5,2,0100
19,1,155633,358848.0,562063,3,1,1101
3,2,249684,469059.5,688435,4,3,1000
16,1,172415,380950.0,589485,4,1,0010
8,1,242410,464846.5,687283,2,2,0101
4,2,280687,468124.5,655562,1,3,0010
17,2,294020,591848.0,889676,4,2,0100
15,2,151208,530983.5,910759,3,3,0000
19,2,225994,371712.0,517430,1,2,1011
